Open time,Close,Volume,Return,Risk,RSI,ADX,MOM,HL,HO,LO,buy_pressure_ratio,trades_per_volume,slope,MA_14,F_G_Extreme Fear,F_G_Extreme Greed,F_G_Fear,F_G_Greed,F_G_Neutral,MA_7
2022-11-15,1253.23,632825.568,0.007971169901038475,0.0857591460328951,41.5143514372442,35.16064583975051,-325.25,56.99000000000001,47.710000000000036,-9.279999999999973,0.4969604935538429,0.0012052012883530404,-33.94006593406596,1389.9150000000002,True,False,False,False,False,1238.0771428571427
2022-11-16,1216.17,673339.7215,-0.030017642122180853,0.08561440784786402,39.56117135482888,36.311870684943095,-302.16999999999985,81.61000000000013,15.450000000000045,-66.16000000000008,0.4713460859842243,0.0011734437813647727,-34.67041758241765,1368.3314285714284,True,False,False,False,False,1254.282857142857
2022-11-17,1200.43,530537.3488,-0.013026750462845106,0.08534070229785252,38.727776924126935,37.41634493262233,-330.5799999999999,47.17000000000007,12.059999999999945,-35.11000000000013,0.4941001933698743,0.0011271521014730426,-34.10457142857146,1344.7185714285715,True,False,False,False,False,1240.1614285714288
2022-11-18,1212.58,360218.5337,0.01007049509316885,0.08191506289336599,39.78231374812997,38.32865452825742,-432.20000000000005,34.819999999999936,33.57999999999993,-1.240000000000009,0.4794308818749789,0.0011274455824010865,-27.987824175824194,1313.847142857143,True,False,False,False,False,1229.2042857142858
2022-11-19,1217.67,209789.5888,0.004188875582935169,0.08216786080687026,40.24628302729306,39.186227537734176,-409.30999999999995,37.32999999999993,22.420000000000073,-14.909999999999854,0.4892467136066073,0.0013003858756034624,-20.41268131868137,1284.6107142857143,True,False,False,False,False,1223.55
2022-11-20,1142.21,531108.7607,-0.06397421437289094,0.08289599830237826,35.83779067865838,40.407018860842925,-426.0799999999999,94.41999999999985,9.399999999999864,-85.01999999999998,0.48105183088851755,0.0011087904623651474,-15.129208791208836,1254.1764285714285,True,False,False,False,False,1212.2242857142858
2022-11-21,1107.34,922647.9454,-0.031004239269978077,0.08266111196863328,33.9852222496898,41.83690607849718,-460.76,67.23000000000002,4.779999999999973,-62.450000000000045,0.4951303402627444,0.001030900462740386,-8.975406593406623,1221.2649999999999,True,False,False,False,False,1192.804285714286
2022-11-22,1139.6,748884.5791,0.02871658066714913,0.07367145976538664,37.21863313488744,43.19041439764013,-195.17000000000007,71.13000000000011,38.79000000000019,-32.33999999999992,0.49365185517202953,0.001081768419453065,-7.566769230769273,1207.3242857142857,True,False,False,False,False,1176.5714285714287
2022-11-23,1184.52,636927.1594,0.038660305594043654,0.05335056203198728,41.5142898347724,43.494765977093486,81.78999999999996,62.25,50.41000000000008,-11.839999999999918,0.49560708059165676,0.001035870622836784,-11.666483516483563,1213.1664285714287,True,False,False,False,False,1172.05
2022-11-24,1203.73,486080.6123,0.016087440010925196,0.02815666552920382,43.3009696526781,43.21494030203554,-95.54999999999995,37.11000000000013,33.190000000000055,-3.9200000000000728,0.5113917975114981,0.00105737322847618,-9.09718681318684,1206.3414285714284,True,False,False,False,False,1172.5214285714285
2022-11-25,1199.3,391430.1658,-0.0036870159910469204,0.02815230784508132,42.97492793995274,43.037689172398224,-89.98000000000002,36.569999999999936,4.0499999999999545,-32.51999999999998,0.52187541537745,0.0012511010406619243,-6.564131868131898,1199.9142857142856,True,False,False,False,False,1170.6242857142859
2022-11-26,1205.6,379840.8116,0.005239315074610342,0.027659893339995755,43.62503271144531,42.293883964236024,-51.65000000000009,39.460000000000036,36.37000000000012,-3.089999999999918,0.4774589557862333,0.0012256071902812043,-4.511494505494604,1196.2250000000001,True,False,False,False,False,1168.9
2022-11-27,1193.88,286386.7986,-0.009768860923016917,0.026742453150128347,42.65090147124889,41.68271252595895,-27.6099999999999,34.679999999999836,17.720000000000027,-16.95999999999981,0.49278538492957225,0.0013201414312994783,-3.7455824175824386,1194.2528571428572,False,False,True,False,False,1176.2814285714285
2022-11-28,1167.77,478795.6093,-0.02211256020017287,0.026646264341371795,40.48215269126425,41.50070420539253,-75.50999999999999,48.23000000000002,5.369999999999891,-42.86000000000013,0.48145029703690395,0.001263680797712395,-2.885956043956101,1188.8592857142855,False,False,True,False,False,1184.9142857142856
2022-11-29,1216.49,512143.5861,0.04087371569654329,0.029160839820158845,45.999887096373364,40.69998260636989,-36.74000000000001,70.09999999999991,60.59999999999991,-9.5,0.5266599161958635,0.0012776671014035003,0.025604395604338255,1186.2350000000001,False,False,True,False,False,1195.8985714285714
2022-11-30,1294.46,815679.2717,0.06212395686716445,0.03257909262467499,53.43929043377437,38.461678744632806,78.28999999999996,97.26999999999998,93.27999999999997,-3.990000000000009,0.5265582929788695,0.0009484228087972255,4.104615384615311,1191.827142857143,False,False,True,False,False,1211.6042857142857
2022-12-01,1276.41,430018.7391,-0.014042169844776358,0.032622110373912654,51.66480441294458,36.38325373016265,75.98000000000002,37.13000000000011,5.440000000000055,-31.690000000000055,0.5193189244309493,0.001067072182007637,6.804879120879045,1197.2542857142857,False,False,True,False,False,1221.9871428571428
2022-12-02,1295.59,371559.585,0.014914739927744848,0.03271263482101214,53.43423967528681,34.45328764529751,83.00999999999999,31.940000000000055,20.779999999999973,-11.160000000000082,0.49933853235873404,0.0011509817603035132,10.119714285714213,1203.1835714285714,False,False,True,False,False,1235.7428571428572
2022-12-03,1240.51,347148.2588,-0.0434436044707897,0.03515879198642801,47.99995888092427,33.09272870953854,22.839999999999918,72.74000000000001,13.420000000000073,-59.319999999999936,0.45190703684457845,0.0013457288864796627,11.663758241758163,1204.815,False,False,True,False,False,1240.73
2022-12-04,1279.41,324129.5466,0.030876448784335594,0.03042779482400502,51.733401555785086,31.829352554905217,137.20000000000005,47.090000000000146,46.690000000000055,-0.40000000000009095,0.4953689240335038,0.001217184505084257,11.73114285714283,1214.615,False,False,True,False,False,1252.9485714285713
2022-12-05,1259.41,391628.5166,-0.015755676837173074,0.02916706283510189,49.755468021009904,30.280132009272595,152.07000000000016,58.5,25.70999999999981,-32.79000000000019,0.4817723448682324,0.0012220146161396927,9.474461538461464,1225.4771428571428,False,False,True,False,False,1266.0400000000002
2022-12-06,1271.32,301631.839,0.009412373448134082,0.02862426974521538,50.95794229033983,28.929228051423415,131.72000000000003,33.200000000000045,15.349999999999909,-17.850000000000136,0.4940474768366002,0.0012426881595207582,7.953142857142855,1234.8857142857144,True,False,False,False,False,1273.8728571428571
2022-12-07,1231.18,398559.5166,-0.032082671682039744,0.029001508560176237,46.88531976283927,28.08116133882037,46.66000000000008,60.680000000000064,7.380000000000109,-53.299999999999955,0.5002104644875192,0.0010762961896963424,6.186857142857115,1238.2185714285715,False,False,True,False,False,1264.8328571428572
2022-12-08,1280.18,406653.5447,0.03902763394865509,0.03042555051260697,51.93532345736506,26.966151071198535,76.45000000000005,70.56999999999994,61.399999999999864,-9.170000000000073,0.5055350370708486,0.001098293477465871,6.248769230769173,1243.679285714286,True,False,False,False,False,1265.3714285714286
2022-12-09,1263.1,406008.0032,-0.01343167624696493,0.030734640673144693,50.14559802620755,25.832932437650385,63.799999999999955,46.6400000000001,16.460000000000036,-30.180000000000064,0.5020331897560494,0.001041003952180706,5.34059340659337,1248.2364285714284,False,False,True,False,False,1260.73
2022-12-10,1266.35,182278.6396,0.0025697300112286145,0.030732651846831917,50.495181760133335,24.780657992212813,60.75,24.00999999999999,20.5,-3.509999999999991,0.5103366926126721,0.0013940782724769858,4.452527472527419,1252.5757142857144,False,False,True,False,False,1264.4214285714286
2022-12-11,1263.01,180494.902,-0.002640985815637715,0.030554242096215923,50.10632642821703,23.885330329873547,69.12999999999988,28.90000000000009,18.40000000000009,-10.5,0.4871657138946858,0.0013708440974818284,2.81562637362631,1257.5135714285714,False,False,True,False,False,1262.0785714285716
2022-12-12,1275.4,363750.5481,0.009762093905650984,0.029630740358833202,51.59546027946905,23.400454762773784,107.63000000000011,38.87000000000012,15.900000000000091,-22.970000000000027,0.5117295075134795,0.001073494919420064,0.36808791208790737,1265.2014285714286,False,False,True,False,False,1264.362857142857
2022-12-13,1320.69,659393.8825,0.03489447239766374,0.029132941442595196,56.68462000101967,22.253610829569705,104.20000000000005,93.90000000000009,73.58999999999992,-20.310000000000173,0.5043545060380624,0.0009467141157878193,0.34760439560437884,1272.6442857142858,False,False,True,False,False,1271.4157142857143
2022-12-14,1307.44,554465.5717,-0.010083300494032527,0.024417987187703712,54.86713631571298,21.266701054564326,12.980000000000018,51.72000000000003,32.02999999999997,-19.690000000000055,0.4945784295314641,0.0007468998744269049,2.0609670329669925,1273.5714285714287,False,False,True,False,False,1282.31
2022-12-15,1266.54,390051.2447,-0.03178225373876851,0.02567074178521018,49.58238222528641,20.110540907372386,-9.870000000000118,51.87000000000012,3.6900000000000546,-48.180000000000064,0.4668112947681783,0.0008916905693244637,1.953648351648297,1272.8664285714283,False,False,True,False,False,1280.3614285714284
2022-12-16,1166.83,751422.2779,-0.08199810303572418,0.03315434085863965,39.57476058120686,20.736045216270984,-128.76,124.74000000000001,13.529999999999973,-111.21000000000004,0.4829900478576921,0.0009727233122219811,-0.3268351648352302,1263.6692857142857,False,False,True,False,False,1266.6085714285714
2022-12-17,1187.16,328881.6281,0.017273230112821638,0.032040078284985896,42.139080271951386,21.316870645962542,-53.34999999999991,28.1099999999999,23.210000000000036,-4.899999999999864,0.49757418044948504,0.001145069318722746,-3.2763076923077343,1259.8585714285714,False,False,True,False,False,1255.2957142857142
2022-12-18,1183.06,252260.144,-0.0034595979186281527,0.030513734734687804,41.75423559302723,21.617795028826656,-96.35000000000014,29.220000000000027,12.379999999999882,-16.840000000000146,0.49177212781807117,0.0012900004310491364,-4.826000000000017,1252.9764285714286,False,False,True,False,False,1243.8742857142859
2022-12-19,1167.82,296832.7228,-0.01296553928147506,0.03045129714677287,40.281607697611975,22.18932375658316,-91.59000000000015,44.49000000000001,11.940000000000055,-32.549999999999955,0.47656162126642826,0.00127036787130177,-7.046945054945093,1246.4342857142858,False,False,True,False,False,1228.5057142857142
2022-12-20,1216.94,465184.1943,0.041200748287920794,0.0327393798686644,46.794943493004666,21.833550823226144,-54.37999999999988,67.35000000000014,62.65000000000009,-4.7000000000000455,0.520481427827832,0.001112502583090961,-7.069230769230822,1242.55,False,False,True,False,False,1213.6842857142858
2022-12-21,1213.78,245723.8377,-0.002600054124051634,0.031663823066530886,46.443999044588516,21.503190242251772,-17.40000000000009,20.37000000000012,6.440000000000055,-13.930000000000064,0.5068714497756667,0.0013900721998068427,-8.266065934065969,1241.3071428571427,False,False,True,False,False,1200.3042857142857
2022-12-22,1217.71,336761.6598,0.0032325885956782634,0.02955667098148834,46.976594210755856,21.552741520909333,-62.47000000000003,55.450000000000045,24.210000000000036,-31.24000000000001,0.5078689439110443,0.0012022972637450817,-7.6587472527472755,1236.845,False,False,True,False,False,1193.3285714285714
2022-12-23,1219.99,278604.2882,0.0018706162898215746,0.029446805573718208,47.30400551122844,21.59875342251993,-43.1099999999999,21.99000000000001,14.269999999999982,-7.720000000000027,0.5016201765644398,0.001291825315291033,-7.274769230769307,1233.7657142857145,False,False,True,False,False,1200.922857142857
2022-12-24,1220.41,123701.5301,0.000344205871288915,0.029423443325898052,47.368477505624334,21.641478759729768,-45.93999999999983,13.299999999999955,8.009999999999991,-5.289999999999964,0.4993831178833527,0.0019686096967076656,-6.582153846153939,1230.4842857142855,False,False,True,False,False,1205.672857142857
2022-12-25,1218.51,231652.0612,-0.0015580670004475847,0.029424862302075888,47.08781073792926,22.088225254025712,-44.5,31.819999999999936,4.579999999999927,-27.24000000000001,0.4972688041154634,0.0013510574639178773,-5.8520000000000465,1227.3057142857142,False,False,True,False,False,1210.7371428571428
2022-12-26,1228.11,162723.0857,0.007847601399340806,0.02936757398341405,48.74045223250575,22.30348868058538,-47.29000000000019,19.419999999999845,12.569999999999936,-6.849999999999909,0.48951663154969594,0.0015551227724631285,-4.243494505494538,1223.927857142857,False,False,True,False,False,1219.3500000000001
2022-12-27,1211.55,262437.6398,-0.013575870686164657,0.027384933490481166,46.06749911902257,22.723159751060628,-109.1400000000001,33.15000000000009,5.610000000000127,-27.539999999999964,0.49242401292632804,0.0011663736673176396,-1.407186813186844,1216.1321428571428,False,False,True,False,False,1218.58
2022-12-28,1190.15,367828.8914,-0.017821181974358467,0.027547788443702214,42.800921164949976,23.483485683047945,-117.28999999999996,34.72000000000003,4.230000000000018,-30.49000000000001,0.48484047804233604,0.0010793771435370395,0.8606153846153232,1207.7542857142857,False,False,True,False,False,1215.2042857142858
2022-12-29,1200.49,249130.4869,0.008650457182000732,0.026827513049626557,44.836290838522544,24.189502619893307,-66.04999999999995,19.799999999999955,16.419999999999845,-3.380000000000109,0.49520450909470026,0.0012647349139264731,2.5910549450548683,1203.0364285714284,False,False,True,False,False,1212.7442857142858
2022-12-30,1199.99,266014.2115,-0.00041658335602117456,0.014627667861003536,44.75336038046296,24.95856385735818,33.16000000000008,21.070000000000164,1.6700000000000728,-19.40000000000009,0.49088035114995515,0.0011475732660730397,1.3103956043955634,1205.405,False,False,True,False,False,1209.8871428571426
2022-12-31,1196.13,139379.2811,-0.003221878152229308,0.013993546934349564,44.075587050283175,25.40581338348529,8.970000000000027,16.799999999999955,8.480000000000018,-8.319999999999936,0.5038606201799333,0.001564766136518104,0.4439120879120331,1206.0457142857142,True,False,False,False,False,1206.4185714285716
2023-01-01,1200.34,117762.0685,0.0035135047223095435,0.01396439386365734,45.05300928002209,25.846289417784824,17.279999999999973,14.100000000000136,8.539999999999964,-5.560000000000173,0.5100073193236067,0.0016533773394984692,-0.47687912087914835,1207.2800000000002,False,False,True,False,False,1203.8228571428572
2023-01-02,1214.0,252794.14,0.011315842641327302,0.013594644405368578,48.215531517920894,25.406185369553686,46.180000000000064,31.289999999999964,23.960000000000036,-7.329999999999927,0.48828809376970456,0.0010761193423538906,-1.5857582417583604,1210.5785714285716,False,False,True,False,False,1201.8071428571427
2023-01-03,1214.55,205519.4944,0.00045294518078942554,0.007905428408703117,48.34444649289614,24.997517324767625,-2.3900000000001,14.960000000000036,5.900000000000091,-9.059999999999945,0.4763277228928056,0.0011900474942886832,-1.2625714285714438,1210.407857142857,False,False,True,False,False,1202.2357142857143
2023-01-04,1256.9,457799.6648,0.03427473413055879,0.012069266043235723,57.183241126737585,23.683867182033744,43.12000000000012,59.88999999999987,58.039999999999964,-1.849999999999909,0.5172353528271156,0.0009206273104591722,0.1769450549450069,1213.487857142857,False,False,True,False,False,1211.7714285714285
2023-01-05,1251.24,272805.33,-0.004513312341289764,0.012209507040296604,55.808799177563934,22.464049192352288,33.52999999999997,17.1400000000001,3.0399999999999636,-14.100000000000136,0.5037447415347758,0.0009943323560185793,1.3947692307692223,1215.8828571428571,False,False,True,False,False,1219.0214285714287
2023-01-06,1269.14,342344.2023,0.01420444612878775,0.012641437869499209,59.15262089137823,21.83098492621523,49.15000000000009,40.700000000000045,25.450000000000045,-15.25,0.5033252853784633,0.0010353583412795382,3.0518021978021617,1219.3935714285715,False,False,True,False,False,1228.8999999999999
2023-01-07,1264.07,129474.2884,-0.004002831798053262,0.01275979122885082,57.81814396651673,21.24313953623082,43.659999999999854,9.789999999999964,1.959999999999809,-7.830000000000155,0.49786369183554835,0.0014826159290666687,4.361780219780149,1222.512142857143,True,False,False,False,False,1238.6057142857142
2023-01-08,1290.16,213636.7848,0.020429567752023686,0.013549220525089127,62.50576387454947,21.40327654883717,71.65000000000009,38.23000000000002,31.940000000000055,-6.289999999999964,0.5315806806826169,0.0012584064181541713,6.162637362637361,1227.6299999999999,True,False,False,False,False,1251.4371428571428
2023-01-09,1320.39,581727.6968,0.02316090581551178,0.01446389692389096,67.07183789430192,22.616515778592312,92.2800000000002,59.47000000000003,54.75999999999999,-4.710000000000036,0.4987920630407453,0.0008707593201180555,8.828747252747181,1234.2214285714285,True,False,False,False,False,1266.6357142857144
2023-01-10,1335.62,459660.2307,0.011468456012886432,0.013481795556580863,69.11266103952757,23.794946563312777,124.06999999999994,30.8900000000001,27.289999999999964,-3.6000000000001364,0.48679467048455394,0.0007641553566927915,10.978439560439538,1243.0835714285715,False,False,True,False,False,1283.9314285714286
2023-01-11,1389.39,472465.9556,0.039469198380846296,0.01406225948348452,75.00311305384305,25.701351083465422,199.24,76.96000000000004,62.36999999999989,-14.590000000000146,0.4987284569009325,0.0008419603965622533,13.413560439560408,1257.315,False,False,True,False,False,1302.8585714285714
2023-01-12,1415.92,877712.4492,0.018914694600993435,0.014194142431582065,77.30305767604426,27.959148848992786,215.43000000000006,76.07999999999993,48.59999999999991,-27.480000000000018,0.5002102979622011,0.0007092374508062976,16.071780219780262,1272.702857142857,False,False,True,False,False,1326.3842857142859
2023-01-13,1451.2,499377.8649,0.02461130387837389,0.014114469774638488,79.9455741093513,30.32402643943318,251.21000000000004,62.97000000000003,48.08999999999992,-14.88000000000011,0.5194944281439107,0.000944464323703253,18.7745714285714,1290.6464285714285,False,False,True,False,False,1352.392857142857
2023-01-14,1549.9,940691.7774,0.06579961234213291,0.01900315186167942,85.15334810067017,33.44158892444219,353.77,150.83999999999992,148.76999999999998,-2.0699999999999363,0.5131804214953436,0.00082241383933059,23.06589010989003,1315.9157142857143,False,False,True,False,False,1393.2257142857143
2023-01-15,1552.52,387832.7138,0.0016890044693156662,0.0191197838106397,85.26275057653007,36.336468374807716,352.18000000000006,50.63000000000011,16.75,-33.88000000000011,0.49642104717782654,0.0009891946643810151,26.015824175824132,1341.0714285714287,False,False,False,False,True,1430.7057142857143
2023-01-16,1576.94,574622.8953,0.015606843142374753,0.019032079127353066,86.27772216273125,39.20421880525719,362.94000000000005,83.19000000000005,51.98000000000002,-31.210000000000036,0.49329779466161194,0.0008936351091374845,28.56575824175819,1366.9957142857143,False,False,True,False,False,1467.3557142857142
2023-01-17,1565.57,506771.7219,-0.007236285399048734,0.01969794147926565,83.3977308789384,41.88766030849797,351.02,67.84999999999991,32.059999999999945,-35.789999999999964,0.5009227336095763,0.000881854039718152,29.21362637362634,1392.0685714285714,False,False,False,False,True,1500.2057142857143
2023-01-18,1511.43,752534.8857,-0.0351937523795323,0.023668771795115867,71.20872749084691,43.063894048478176,254.52999999999997,108.6099999999999,44.440000000000055,-64.16999999999985,0.5043671199291053,0.0007793493919603984,28.167846153846135,1410.2492857142859,False,False,False,False,True,1517.64
2023-01-19,1551.09,308679.4645,0.025901687036221963,0.023313810006940407,74.18519996437536,44.15611109274552,299.8499999999999,55.27999999999997,52.99000000000001,-2.2899999999999636,0.511471045563519,0.0010084150759498561,26.949802197802107,1431.6671428571428,False,False,True,False,False,1536.9500000000003
2023-01-20,1658.52,440570.9974,0.06696772883159907,0.027076448995840576,80.16652467588364,45.89234216416311,389.3799999999999,127.88000000000011,118.81000000000017,-9.069999999999936,0.5229254092399536,0.001011969165445349,28.07327472527466,1459.48,False,False,False,False,True,1566.5671428571427
2023-01-21,1626.66,494248.6009,-0.019396805593906385,0.02836911777523504,74.6429256185701,47.55562826375712,362.59000000000015,63.049999999999955,20.730000000000018,-42.319999999999936,0.49102924488310246,0.0007949790122443346,26.407758241758224,1485.3792857142857,False,False,False,False,True,1577.532857142857
2023-01-22,1627.44,431729.6909,0.0004793952336671706,0.028737105698831686,74.68890610057977,48.727102231843176,337.28,59.8900000000001,37.24000000000001,-22.65000000000009,0.5006535893274492,0.0007813917374608048,24.03083516483512,1509.4707142857144,False,False,False,False,True,1588.2357142857143
2023-01-23,1626.29,407267.1156,-0.0007068810552112466,0.02902376908930428,74.47448387559447,49.247270268204716,305.89999999999986,62.799999999999955,20.659999999999854,-42.1400000000001,0.4986313957771033,0.0009100324991848129,21.13509890109885,1531.320714285714,False,False,False,False,True,1595.2857142857142
2023-01-24,1555.97,462275.3243,-0.04420220164166934,0.03306061471988243,62.633539076048045,48.35920879109459,220.35000000000014,106.46000000000004,15.180000000000064,-91.27999999999997,0.47515537417517634,0.0008946464463580251,15.387692307692264,1547.06,False,False,False,False,True,1593.9142857142856
2023-01-25,1611.94,646474.9166,0.035339277183372556,0.03280358464426247,67.11516541817039,47.11562796145608,222.54999999999995,123.0,85.02999999999997,-37.97000000000003,0.5213051058311016,0.0008235512710867097,12.04349450549442,1562.9564285714284,False,False,False,False,True,1608.2728571428572
2023-01-26,1601.09,532777.8466,-0.006753775247761214,0.03302047267870783,65.47573431592988,45.960874333934605,185.16999999999985,55.409999999999854,20.889999999999873,-34.51999999999998,0.4797415821537605,0.0007727598818726191,8.285670329670241,1576.1828571428573,False,False,False,False,True,1615.4157142857143
2023-01-27,1597.62,512093.3875,-0.0021696254810138083,0.03280777164277089,64.92947505010126,44.25391043257548,146.41999999999985,68.46000000000004,19.920000000000073,-48.539999999999964,0.5305632159272848,0.0008895596602820768,4.777846153846069,1586.6414285714286,False,False,False,True,False,1606.7157142857143
2023-01-28,1572.1,313675.6574,-0.01610271660394524,0.02851153621140537,60.90501716067712,42.66887252417058,22.199999999999818,50.83999999999992,9.220000000000027,-41.61999999999989,0.5093161109285207,0.0009314097232596987,3.1511208791208176,1588.2271428571428,False,False,False,False,True,1598.9214285714284
2023-01-29,1644.72,551767.9134,0.04515785174820973,0.03086059984842053,67.14552925486132,41.998229660301675,92.20000000000005,93.67000000000007,87.90000000000009,-5.769999999999982,0.5105488353994636,0.000837378767817744,3.5880439560439035,1594.812857142857,False,False,False,True,False,1601.3899999999999
2023-01-30,1566.2,595055.3281,-0.0489178536288406,0.03370080246420308,56.62135173135856,40.57882437502974,-10.740000000000009,112.52999999999997,2.7999999999999545,-109.73000000000002,0.48270645990660016,0.0008287338324190319,2.1813186813186443,1594.0457142857142,False,False,False,True,False,1592.8057142857142
2023-01-31,1585.33,348856.6751,0.012140284216281837,0.03380008510496473,58.3347730952112,39.260805181562944,19.75999999999999,43.549999999999955,38.97000000000003,-4.579999999999927,0.4982725587275753,0.0010258916366606783,0.9935384615383895,1595.457142857143,False,False,False,False,True,1597.0
2023-02-01,1641.68,474617.1709,0.03492752019938955,0.03323143675239769,62.97412320841771,38.68526063579804,130.25,92.58999999999992,62.450000000000045,-30.139999999999873,0.5187399351209443,0.001049209660735155,-0.45593406593416247,1604.7607142857144,False,False,False,True,False,1601.2485714285715
2023-02-02,1643.12,629188.8874,0.0008767657648843299,0.03274250464183884,63.08723638879017,38.960252802396795,92.02999999999997,87.83000000000015,73.00999999999999,-14.820000000000164,0.5002835143696304,0.0008930148820790306,-1.1293186813187697,1611.3342857142857,False,False,False,True,False,1607.252857142857
2023-02-03,1663.52,464815.032,0.012338965732266772,0.027513857557486723,64.73105064644633,39.19083104655391,5.0,50.069999999999936,32.88000000000011,-17.189999999999827,0.49396622227610365,0.0009318414159451483,1.9172747252746911,1611.6914285714286,False,False,False,True,False,1616.6671428571428
2023-02-04,1666.38,308227.1295,0.0017177697247712745,0.02692861043404476,64.96659843851342,39.61999422827988,39.72000000000003,49.8599999999999,31.769999999999982,-18.089999999999918,0.4979111760989225,0.001086334492929635,3.9732747252747065,1614.5285714285715,False,False,False,True,False,1630.1357142857144
2023-02-05,1629.02,413579.6748,-0.02267500195691283,0.027710566141186364,59.38699441012997,39.03259224293457,1.5799999999999272,64.50999999999999,7.419999999999845,-57.090000000000146,0.4800299336783445,0.001000440664676765,4.812967032966996,1614.6414285714286,False,False,False,True,False,1627.892857142857
2023-02-06,1614.29,384119.4197,-0.009083375488667503,0.027818835040551798,57.29755443489846,38.374432031019175,-12.0,53.549999999999955,29.549999999999955,-24.0,0.49949865637205715,0.0010155653516430714,5.186945054945037,1613.7842857142857,False,False,False,True,False,1634.7628571428572
2023-02-07,1671.03,451922.4,0.03454497124674816,0.026224530281181813,62.736267805001745,38.045799551771346,115.05999999999995,65.22999999999979,64.08999999999992,-1.1399999999998727,0.519875122756373,0.0010039492256490592,4.916571428571336,1622.0028571428572,False,False,False,False,True,1647.0057142857145
2023-02-08,1650.43,417966.2539,-0.012404342752227635,0.025067916781380182,59.760361772434656,38.0078340463264,38.49000000000001,67.44000000000005,26.88000000000011,-40.559999999999945,0.49278828499878663,0.0009644142358941753,5.397032967032959,1624.7521428571429,False,False,False,True,False,1648.2557142857142
2023-02-09,1545.35,658011.6964,-0.0657854381103781,0.03088615059741996,47.40710435644859,35.53433028356747,-55.74000000000001,131.76999999999998,5.75,-126.01999999999998,0.48240910330831843,0.000923971271485625,2.3483296703296115,1620.7707142857143,False,False,False,True,False,1634.2885714285715
2023-02-10,1513.06,484654.2199,-0.021116331578965423,0.03128165838789848,44.37176245624797,33.34394200254182,-84.55999999999995,65.00999999999999,9.660000000000082,-55.34999999999991,0.4558352877608626,0.0009179863519562661,-1.4923296703297824,1614.7307142857142,False,False,False,False,True,1612.7942857142857
2023-02-11,1538.51,289691.5708,0.01668032526444855,0.03152276250746224,47.23911244076869,31.310010027303722,-33.58999999999992,38.0,29.950000000000045,-8.049999999999955,0.4887428625491498,0.0009996570854623973,-5.075472527472578,1612.3314285714284,False,False,False,False,True,1594.5271428571427
2023-02-12,1514.83,286758.374,-0.015511194152279386,0.02864795097864263,44.91907596205461,29.632453043976334,-129.8900000000001,54.940000000000055,9.519999999999982,-45.42000000000007,0.4699043826352644,0.0011200743002816422,-6.7934725274725825,1603.0535714285713,False,False,False,False,True,1578.2142857142858
2023-02-13,1505.24,643152.3904,-0.006350867518422775,0.02585073060383316,43.97709693459571,28.604063913668103,-60.960000000000036,64.16999999999985,11.279999999999973,-52.88999999999987,0.47675173189939624,0.0008215565527608231,-10.803098901098966,1598.6992857142857,False,False,False,False,True,1562.6357142857141
2023-02-14,1555.71,668964.3768,0.032979679139187305,0.02733668321985542,49.9282677638894,26.772203280550496,-29.61999999999989,86.33999999999992,63.75,-22.589999999999918,0.49324363997839105,0.0008430910352600741,-12.472109890109921,1596.5835714285713,False,False,False,False,True,1546.1614285714284
2023-02-15,1674.92,581207.8586,0.07383336987757323,0.03274959506680311,60.57994695864845,26.332047838279408,33.24000000000001,137.45000000000005,124.29999999999995,-13.150000000000091,0.5227695617906858,0.000918446105833026,-8.747230769230812,1598.9578571428572,False,False,False,False,True,1549.66
2023-02-16,1637.84,832723.6731,-0.02238710238021172,0.033364354980610834,56.55025585184149,26.619075501649238,-5.279999999999973,109.25,68.04999999999995,-41.200000000000045,0.5071000278371784,0.0008669592584620522,-6.180417582417683,1598.5807142857143,False,False,False,True,False,1562.8728571428571
2023-02-17,1693.87,579934.663,0.03363755128252365,0.03444948145872646,60.79410396735755,26.82330856856613,30.34999999999991,91.49000000000001,84.17000000000007,-7.319999999999936,0.5143757184740526,0.0009682046330463051,-1.3170109890110904,1600.7485714285715,False,False,False,True,False,1588.702857142857
2023-02-18,1691.62,267305.7813,-0.0013292021723714732,0.03445620502868425,60.53839257718044,27.012953559274674,25.23999999999978,33.36000000000013,19.320000000000164,-14.039999999999964,0.491576676508773,0.0010110652557449953,3.442989010988933,1602.5514285714285,False,False,False,True,False,1610.5757142857144
2023-02-19,1679.75,401023.0477,-0.007041676854215978,0.03387577914725338,59.125477190918026,26.894065057821894,50.73000000000002,60.44999999999982,34.97000000000003,-25.47999999999979,0.49486486273811187,0.0009323944032813954,6.521252747252694,1606.175,False,False,False,True,False,1634.1357142857144
2023-02-20,1703.27,451314.8335,0.013904960042027494,0.03384440910222153,61.06458246393137,26.445404332048188,88.98000000000002,69.33000000000015,40.15000000000009,-29.180000000000064,0.5166926567605579,0.00098290254850715,9.562923076922981,1612.5307142857143,False,False,False,True,False,1662.4257142857143
2023-02-21,1659.76,520354.4688,-0.02587691925740261,0.03347719281793697,55.79162628590421,25.719484932103786,-11.269999999999982,80.36000000000013,13.3900000000001,-66.97000000000003,0.5018110978630839,0.0009585468744697481,12.840879120879048,1611.7257142857143,False,False,False,True,False,1677.2899999999997
