Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1572843600000000,4.866,4.866,4.866,4.866,0.0,0.0,0,0.0,0.0
1572845400000000,4.866,4.866,4.866,4.866,0.0,0.0,0,0.0,0.0
1572847200000000,4.866,4.866,4.866,4.866,0.0,0.0,0,0.0,0.0
1572849000000000,4.866,4.866,4.866,4.866,0.0,0.0,0,0.0,0.0
1572850800000000,4.915,4.915,4.915,4.915,6.411,31.510065,2,6.411,31.510065
1572852600000000,4.915,4.915,4.915,4.915,0.0,0.0,0,0.0,0.0
1572854400000000,4.9,4.9,4.9,4.9,20.0,98.0,1,0.0,0.0
1572856200000000,4.9,4.9,4.9,4.9,0.0,0.0,0,0.0,0.0
1572858000000000,4.9,4.9,4.9,4.9,0.0,0.0,0,0.0,0.0
1572859800000000,4.9,4.9,4.9,4.9,0.0,0.0,0,0.0,0.0
1572861600000000,4.927,4.927,4.927,4.927,0.009,0.044343,1,0.009,0.044343
1572863400000000,4.927,4.927,4.927,4.927,0.0,0.0,0,0.0,0.0
1572865200000000,4.955,4.964,4.947,4.947,22.806,113.027337,6,6.66,33.06024
1572867000000000,4.947,4.947,4.947,4.947,0.0,0.0,0,0.0,0.0
1572868800000000,4.964,4.964,4.964,4.964,0.006,0.029784,1,0.006,0.029784
1572870600000000,4.964,4.964,4.964,4.964,0.0,0.0,0,0.0,0.0
1572872400000000,4.964,4.964,4.964,4.964,0.0,0.0,0,0.0,0.0
1572874200000000,4.964,4.964,4.964,4.964,0.0,0.0,0,0.0,0.0
1572876000000000,4.964,4.964,4.964,4.964,0.0,0.0,0,0.0,0.0
1572877800000000,4.974,4.974,4.974,4.974,4.022,20.005428,1,0.0,0.0
1572879600000000,4.974,4.974,4.974,4.974,0.0,0.0,0,0.0,0.0
1572881400000000,4.974,4.974,4.974,4.974,0.0,0.0,0,0.0,0.0
1572883200000000,4.974,4.974,4.974,4.974,0.0,0.0,0,0.0,0.0
1572885000000000,5.0,5.0,5.0,5.0,27.94,139.7,4,27.94,139.7
1572886800000000,4.969,4.969,4.963,4.965,12.826,63.687608,3,0.0,0.0
1572888600000000,4.965,4.965,4.965,4.965,0.0,0.0,0,0.0,0.0
1572890400000000,4.965,4.965,4.965,4.965,0.0,0.0,0,0.0,0.0
1572892200000000,4.965,4.965,4.965,4.965,0.0,0.0,0,0.0,0.0
1572894000000000,4.965,4.965,4.965,4.965,0.0,0.0,0,0.0,0.0
1572895800000000,4.965,4.965,4.965,4.965,0.0,0.0,0,0.0,0.0
1572897600000000,4.997,5.044,4.966,4.983,621.9,3120.376572,43,242.978,1221.728529
1572899400000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572901200000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572903000000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572904800000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572906600000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572908400000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572910200000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572912000000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572913800000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572915600000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572917400000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572919200000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572921000000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572922800000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572924600000000,4.983,4.983,4.983,4.983,0.0,0.0,0,0.0,0.0
1572926400000000,4.949,4.949,4.949,4.949,99.9,494.4051,1,0.0,0.0
1572928200000000,4.949,4.949,4.949,4.949,0.0,0.0,0,0.0,0.0
1572930000000000,4.949,4.949,4.949,4.949,0.0,0.0,0,0.0,0.0
1572931800000000,4.949,4.949,4.949,4.949,0.0,0.0,0,0.0,0.0
1572933600000000,4.92,4.92,4.92,4.92,26.17,128.7564,1,0.0,0.0
1572935400000000,4.92,4.92,4.907,4.907,13.533,66.428728,7,6.114,30.001398
1572937200000000,4.885,4.888,4.877,4.877,17.158,83.82299,6,8.592,41.997696
1572939000000000,4.891,4.891,4.891,4.891,7.93,38.78563,1,7.93,38.78563
1572940800000000,4.875,4.891,4.873,4.891,49.013,238.856389,6,0.009,0.044019
1572942600000000,4.891,4.891,4.891,4.891,0.0,0.0,0,0.0,0.0
1572944400000000,4.936,4.937,4.936,4.937,68.9,340.096782,3,68.9,340.096782
1572946200000000,4.937,4.937,4.937,4.937,0.0,0.0,0,0.0,0.0
1572948000000000,4.926,4.926,4.926,4.926,5.78,28.47228,1,0.0,0.0
1572949800000000,4.926,4.926,4.926,4.926,0.0,0.0,0,0.0,0.0
1572951600000000,4.926,4.926,4.926,4.926,0.0,0.0,0,0.0,0.0
1572953400000000,4.95,4.95,4.95,4.95,5.0,24.75,1,0.0,0.0
1572955200000000,4.95,4.95,4.95,4.95,0.0,0.0,0,0.0,0.0
1572957000000000,4.987,4.987,4.987,4.987,6.63,33.06381,1,6.63,33.06381
1572958800000000,4.96,4.96,4.96,4.96,5.0,24.8,1,0.0,0.0
1572960600000000,4.949,4.949,4.949,4.949,2.083,10.308767,2,0.0,0.0
1572962400000000,4.949,4.949,4.949,4.949,0.0,0.0,0,0.0,0.0
1572964200000000,4.987,4.987,4.987,4.987,0.005,0.024935,1,0.005,0.024935
1572966000000000,5.0,5.0,5.0,5.0,10.0,50.0,1,10.0,50.0
1572967800000000,4.999,5.037,4.999,5.036,53.892,271.031711,11,20.551,103.126435
